"ID","NAME","STATUS","OPENINGTIME","CLOSINGTIME","DAYSOFWEEK","PARTOFREFERENCE","MANAGINGORGANIZATION","TYPECODE","TYPEDESCRIPTION"
"4438",Cama 4438,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4439",Cama 4439,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"4440",Cama 4440,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4400",CMQUI,BD,Bed
"5E03",Cama 5E03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5E",CINF,BD,Bed
"5201",Cama 5201,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5202",Cama 5202,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5203",Cama 5203,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5204",Cama 5204,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5205",Cama 5205,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5206",Cama 5206,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5207",Cama 5207,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5208",Cama 5208,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5209",Cama 5209,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5210",Cama 5210,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5211",Cama 5211,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5212",Cama 5212,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5213",Cama 5213,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5214",Cama 5214,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5215",Cama 5215,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5216",Cama 5216,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5217",Cama 5217,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5218",Cama 5218,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5219",Cama 5219,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5220",Cama 5220,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5221",Cama 5221,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5222",Cama 5222,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5223",Cama 5223,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5224",Cama 5224,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5225",Cama 5225,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5226",Cama 5226,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5227",Cama 5227,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5228",Cama 5228,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5229",Cama 5229,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5230",Cama 5230,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5231",Cama 5231,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5232",Cama 5232,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5233",Cama 5233,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5234",Cama 5234,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5235",Cama 5235,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5236",Cama 5236,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5237",Cama 5237,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5238",Cama 5238,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5239",Cama 5239,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5200",CMQUI,BD,Bed
"5301",Cama 5301,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5302",Cama 5302,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5303",Cama 5303,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5304",Cama 5304,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5305",Cama 5305,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5306",Cama 5306,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5307",Cama 5307,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5308",Cama 5308,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5309",Cama 5309,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5310",Cama 5310,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5311",Cama 5311,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5312",Cama 5312,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5313",Cama 5313,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5314",Cama 5314,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5300",CMQUI,BD,Bed
"5401",Cama 5401,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5402",Cama 5402,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5403",Cama 5403,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5404",Cama 5404,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5405",Cama 5405,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5406",Cama 5406,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5407",Cama 5407,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5408",Cama 5408,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5409",Cama 5409,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5410",Cama 5410,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5411",Cama 5411,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5412",Cama 5412,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5413",Cama 5413,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5414",Cama 5414,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5415",Cama 5415,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5416",Cama 5416,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5417",Cama 5417,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5418",Cama 5418,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"5419",Cama 5419,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"2D05",Cama 2D05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2D06",Cama 2D06,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2D07",Cama 2D07,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2D08",Cama 2D08,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2D09",Cama 2D09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2D10",Cama 2D10,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2D11",Cama 2D11,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2P01",Cama 2P01,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2P",COBG,BD,Bed
"2P02",Cama 2P02,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2P03",Cama 2P03,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2P04",Cama 2P04,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2P05",Cama 2P05,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2P06",Cama 2P06,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2P07",Cama 2P07,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2P08",Cama 2P08,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2P09",Cama 2P09,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2P",COBG,BD,Bed
"2X01",Cama 2X01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2X",CINF,BD,Bed
"2X02",Cama 2X02,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2X",CINF,BD,Bed
"3A01",Cama 3A01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A02",Cama 3A02,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A03",Cama 3A03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A04",Cama 3A04,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A05",Cama 3A05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A06",Cama 3A06,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A07",Cama 3A07,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A08",Cama 3A08,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A09",Cama 3A09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A10",Cama 3A10,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A11",Cama 3A11,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A12",Cama 3A12,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A13",Cama 3A13,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A14",Cama 3A14,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A15",Cama 3A15,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A16",Cama 3A16,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A17",Cama 3A17,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A18",Cama 3A18,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A19",Cama 3A19,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A20",Cama 3A20,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A21",Cama 3A21,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A22",Cama 3A22,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A23",Cama 3A23,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3A24",Cama 3A24,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3A",CINF,BD,Bed
"3B01",Cama 3B01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B02",Cama 3B02,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B03",Cama 3B03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B04",Cama 3B04,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B05",Cama 3B05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B06",Cama 3B06,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B07",Cama 3B07,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B08",Cama 3B08,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B09",Cama 3B09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B10",Cama 3B10,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B11",Cama 3B11,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B12",Cama 3B12,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B13",Cama 3B13,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B14",Cama 3B14,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B15",Cama 3B15,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B16",Cama 3B16,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B17",Cama 3B17,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B18",Cama 3B18,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B19",Cama 3B19,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B20",Cama 3B20,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B21",Cama 3B21,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3B22",Cama 3B22,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"3C01",Cama 3C01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C02",Cama 3C02,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C03",Cama 3C03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C04",Cama 3C04,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C05",Cama 3C05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C06",Cama 3C06,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C07",Cama 3C07,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C08",Cama 3C08,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C09",Cama 3C09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C10",Cama 3C10,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C11",Cama 3C11,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C12",Cama 3C12,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C13",Cama 3C13,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C14",Cama 3C14,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C15",Cama 3C15,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C16",Cama 3C16,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C17",Cama 3C17,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3C18",Cama 3C18,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3D01",Cama 3D01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D02",Cama 3D02,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D03",Cama 3D03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D04",Cama 3D04,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D05",Cama 3D05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D06",Cama 3D06,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D07",Cama 3D07,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D08",Cama 3D08,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D09",Cama 3D09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D10",Cama 3D10,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D11",Cama 3D11,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D12",Cama 3D12,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D13",Cama 3D13,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D14",Cama 3D14,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D15",Cama 3D15,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D16",Cama 3D16,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D17",Cama 3D17,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D18",Cama 3D18,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D19",Cama 3D19,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D20",Cama 3D20,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D21",Cama 3D21,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3D22",Cama 3D22,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3D",CINF,BD,Bed
"3F01",Cama 3F01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F02",Cama 3F02,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F03",Cama 3F03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F04",Cama 3F04,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F05",Cama 3F05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F06",Cama 3F06,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F07",Cama 3F07,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F08",Cama 3F08,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F09",Cama 3F09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F10",Cama 3F10,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F11",Cama 3F11,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"3F12",Cama 3F12,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3F",CINF,BD,Bed
"4A01",Cama 4A01,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A02",Cama 4A02,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A03",Cama 4A03,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A04",Cama 4A04,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A05",Cama 4A05,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A06",Cama 4A06,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A07",Cama 4A07,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A08",Cama 4A08,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A09",Cama 4A09,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A10",Cama 4A10,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A11",Cama 4A11,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A12",Cama 4A12,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A13",Cama 4A13,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A14",Cama 4A14,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A15",Cama 4A15,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A16",Cama 4A16,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A17",Cama 4A17,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A18",Cama 4A18,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A19",Cama 4A19,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A20",Cama 4A20,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A21",Cama 4A21,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4A22",Cama 4A22,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4A",COBG,BD,Bed
"4B01",Cama 4B01,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4B",COBG,BD,Bed
"4B02",Cama 4B02,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4B",COBG,BD,Bed
"4B03",Cama 4B03,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4B",COBG,BD,Bed
"4B04",Cama 4B04,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4B",COBG,BD,Bed
